LOCAL_DATE,DIRECTION_MAX_GUST,SPEED_MAX_GUST,SNOW_ON_GROUND,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,MAX_TEMPERATURE,MEAN_TEMPERATURE,MIN_TEMPERATURE,PARAM,Value,SYM,Year,Month,Day
1/5/1995,,,,0,37.2,0,,,-10.5,-19.2,-27.9,1,11.9,B,1995,1,5
1/6/1995,,,,0,35.9,0,,,-8.6,-17.9,-27.1,1,11.3,B,1995,1,6
1/7/1995,,,,0,36.4,0,,,-10.9,-18.4,-25.8,1,11,B,1995,1,7
1/8/1995,,,,0,36.2,0,,,-9.6,-18.2,-26.8,1,11.3,B,1995,1,8
1/9/1995,,,,0,28,0,,,-4.7,-10,-15.3,1,12.2,B,1995,1,9
1/10/1995,,,,0.4,22.1,0,,,2.9,-4.1,-11,1,13.2,B,1995,1,10
1/11/1995,,,,0.8,24.3,0,,,-2.3,-6.3,-10.3,1,12.9,B,1995,1,11
1/12/1995,,,,0,23.8,0,,,-1,-5.8,-10.6,1,13.1,B,1995,1,12
1/13/1995,,,,0,25.2,0,,,-3.2,-7.2,-11.1,1,12.3,B,1995,1,13
1/14/1995,,,,0.7,30.6,0,,,-7.9,-12.6,-17.3,1,11.9,B,1995,1,14
1/15/1995,,,,0,27.6,0,,,-6.5,-9.6,-12.6,1,12,B,1995,1,15
1/16/1995,,,,0.6,25.5,0,,,-3.7,-7.5,-11.2,1,12.3,B,1995,1,16
1/17/1995,,,,0,27.4,0,,,-3.6,-9.4,-15.1,1,12.5,B,1995,1,17
1/18/1995,,,,0.6,21.4,0,,,3.4,-3.4,-10.1,1,13.7,B,1995,1,18
1/19/1995,,,,0,20.3,0,,,3.8,-2.3,-8.4,1,14,B,1995,1,19
1/20/1995,,,,0,27.7,0,,,-1,-9.7,-18.3,1,14,B,1995,1,20
1/21/1995,,,,0,30.3,0,,,-4.3,-12.3,-20.2,1,12.2,B,1995,1,21
1/22/1995,,,,0,31.8,0,,,-3,-13.8,-24.5,1,11.7,B,1995,1,22
1/23/1995,,,,0,31,0,,,-2.6,-13,-23.4,1,11.7,B,1995,1,23
1/24/1995,,,,0,31.8,0,,,-3.2,-13.8,-24.3,1,12.1,B,1995,1,24
1/25/1995,,,,0,29.8,0,,,-3.1,-11.8,-20.4,1,12.4,B,1995,1,25
1/26/1995,,,,0,22.3,0,,,1.6,-4.3,-10.1,1,12.7,B,1995,1,26
1/27/1995,,,,0.6,19.7,0,,,2.4,-1.7,-5.8,1,13.2,B,1995,1,27
1/28/1995,,,,0,24.9,0,,,2.5,-6.9,-16.3,1,14,B,1995,1,28
1/29/1995,24,37,,0.2,16.2,0,,,8.1,1.8,-4.6,1,13.4,B,1995,1,29
1/30/1995,,,,0,17.8,0,,,6,0.2,-5.7,1,13.2,B,1995,1,30
1/31/1995,,,,0,17,0,,,5.2,1,-3.3,1,14,B,1995,1,31
2/1/1995,,,,0,14.4,0,,,8.4,3.6,-1.3,1,14.6,B,1995,2,1
2/2/1995,,,,0,17.4,0,,,6.6,0.6,-5.4,1,14,B,1995,2,2
2/3/1995,23,33,,1.2,17.4,0,,,6.2,0.6,-5,1,13.2,B,1995,2,3
2/4/1995,,,,0,18.8,0,,,4.7,-0.8,-6.3,1,12.9,B,1995,2,4
2/5/1995,,,,0,22.9,0,,,3.5,-4.9,-13.3,1,12.8,B,1995,2,5
2/6/1995,,,,9.6,20.9,0,,,1.9,-2.9,-7.6,1,12.7,B,1995,2,6
2/7/1995,,,,2.2,17.4,0,,,4.3,0.6,-3.2,1,12.7,B,1995,2,7
2/8/1995,,,,0,20.6,0,,,1.5,-2.6,-6.7,1,12.3,B,1995,2,8
2/9/1995,3,37,,0.7,19.6,0,,,3.2,-1.6,-6.3,1,11.2,B,1995,2,9
2/10/1995,2,37,,0,27,0,,,-5.2,-9,-12.7,1,10.3,B,1995,2,10
2/11/1995,33,43,,0,33,0,,,-12.1,-15,-17.8,1,9.8,B,1995,2,11
2/12/1995,36,39,,0,35.9,0,,,-13.7,-17.9,-22.1,1,9.6,B,1995,2,12
2/13/1995,,,,0,36.3,0,,,-9.3,-18.3,-27.3,1,9.51,B,1995,2,13
2/14/1995,,,,0,37.2,0,,,-12.2,-19.2,-26.2,1,9.6,B,1995,2,14
2/15/1995,,,,0,32.1,0,,,-9.8,-14.1,-18.4,1,9.7,B,1995,2,15
2/16/1995,2,32,,1.4,34.8,0,,,-13.9,-16.8,-19.6,1,9.7,B,1995,2,16
2/17/1995,,,,4.2,26.5,0,,,0,-8.5,-16.9,1,10,B,1995,2,17
2/18/1995,21,32,,1.8,18.6,0,,,5.4,-0.6,-6.6,1,11,B,1995,2,18
2/19/1995,23,46,,0,15,0,,,10,3,-4,1,11.8,B,1995,2,19
2/20/1995,,,,0,15.3,0,,,10,2.7,-4.7,1,11.6,B,1995,2,20
2/21/1995,22,33,,0.8,15.9,0,,,6.9,2.1,-2.8,1,11,B,1995,2,21
2/22/1995,,,,0.2,18.5,0,,,4.9,-0.5,-5.8,1,10.4,B,1995,2,22
2/23/1995,,,,0.8,20.7,0,,,1.5,-2.7,-6.9,1,10.5,B,1995,2,23
2/24/1995,,,,8.6,16.3,0,,,3.8,1.7,-0.4,1,10.2,B,1995,2,24
2/25/1995,2,37,,3.1,21.6,0,,,1.8,-3.6,-9,1,9.8,B,1995,2,25
2/26/1995,3,41,,0,29,0,,,-6.6,-11,-15.3,1,9.7,B,1995,2,26
2/27/1995,,,,0,30.7,0,,,-3.5,-12.7,-21.8,1,9.5,B,1995,2,27
2/28/1995,,,,0,32.2,0,,,-5.7,-14.2,-22.6,1,9.3,B,1995,2,28
3/1/1995,,,,0,30.8,0,,,-2.8,-12.8,-22.7,1,10,B,1995,3,1
3/2/1995,,,,0,25.7,0,,,2.3,-7.7,-17.6,1,12,B,1995,3,2
3/3/1995,36,52,,0,27.9,0,,,-3,-9.9,-16.8,1,11.6,B,1995,3,3
3/4/1995,33,52,,0.7,36.5,0,,,-16.7,-18.5,-20.2,1,11,B,1995,3,4
3/5/1995,,,,0,35.4,0,,,-7.2,-17.4,-27.5,1,10.7,B,1995,3,5
3/6/1995,,,,0,33.9,0,,,-8.9,-15.9,-22.9,1,10.6,B,1995,3,6
3/7/1995,,,,0,31,0,,,-1.6,-13,-24.4,1,10.4,B,1995,3,7
3/8/1995,,,,0,24.3,0,,,-2.3,-6.3,-10.3,1,10.7,B,1995,3,8
3/9/1995,,,,0.7,20,0,,,7.2,-2,-11.1,1,11,B,1995,3,9
3/10/1995,,,,1.7,15,0,,,8.7,3,-2.8,1,11.2,B,1995,3,10
3/11/1995,,,,4,15,0,,,8.4,3,-2.4,1,11.4,B,1995,3,11
3/12/1995,,,,0,14.3,0,,,9.7,3.7,-2.3,1,11.5,,1995,3,12
3/13/1995,21,32,,0,16.6,0,,,8.5,1.4,-5.8,1,11.4,,1995,3,13
3/14/1995,18,37,,0.6,13.9,0,,,10.9,4.1,-2.8,1,11.6,,1995,3,14
3/15/1995,29,35,,0.2,15.4,0,,,8.7,2.6,-3.5,1,11.6,,1995,3,15
3/16/1995,,,,0,14.7,0,,,9.6,3.3,-3,1,11.4,,1995,3,16
3/17/1995,,,,0,16.7,0,,,9.9,1.3,-7.3,1,11.4,,1995,3,17
3/18/1995,,,,0,14.5,0,,,10.1,3.5,-3.2,1,11.1,,1995,3,18
3/19/1995,,,,0,14,0,,,10.5,4,-2.6,1,11.2,,1995,3,19
3/20/1995,20,32,,0,14.8,0,,,11.2,3.2,-4.8,1,11.3,,1995,3,20
3/21/1995,18,35,,0,15.8,0,,,8.3,2.2,-3.9,1,11.4,,1995,3,21
3/22/1995,19,35,,0,16.9,0,,,8.2,1.1,-6.1,1,10.9,,1995,3,22
3/23/1995,1,33,,0,18.8,0,,,2.6,-0.8,-4.1,1,10.5,,1995,3,23
3/24/1995,,,,0.4,19.2,0,,,3.1,-1.2,-5.4,1,10.3,,1995,3,24
3/25/1995,,,,0,19,0,,,6.5,-1,-8.4,1,10.4,,1995,3,25
3/26/1995,,,,0,18.3,0,,,10.3,-0.3,-10.9,1,9.86,,1995,3,26
3/27/1995,,,,0,16.3,0,,,12.1,1.7,-8.8,1,9.93,,1995,3,27
3/28/1995,,,,0,16.3,0,,,12.7,1.7,-9.4,1,10.3,,1995,3,28
3/29/1995,,,,0,14.6,0,,,14.4,3.4,-7.7,1,10.6,,1995,3,29
3/30/1995,,,,0,12.3,0,,,15.4,5.7,-4.1,1,11.3,,1995,3,30
3/31/1995,20,33,,0,12.3,0,18,92,17.2,5.7,-5.9,1,11.7,,1995,3,31
4/1/1995,22,41,,0,12.8,0,33,71,9.3,5.2,1,1,12.3,,1995,4,1
4/2/1995,24,37,,0,12.9,0,37,65,9.2,5.1,0.9,1,12,,1995,4,2
4/3/1995,,,,0,15.3,0,52,77,7.8,2.7,-2.5,1,11.7,,1995,4,3
4/4/1995,20,46,,1.6,15.1,0,,,7.9,2.9,-2.1,1,12.5,,1995,4,4
4/5/1995,,,,0,15.7,0,29,83,8,2.3,-3.5,1,13.4,,1995,4,5
4/6/1995,,,,0,14.4,0,,,10.1,3.6,-3,1,12.9,,1995,4,6
4/7/1995,,,,0,15.2,0,24,93,13,2.8,-7.4,1,12.4,,1995,4,7
4/8/1995,,,,0.2,14.7,0,36,94,12.1,3.3,-5.5,1,12.2,,1995,4,8
4/9/1995,,,,0.4,13.5,0,,,9.7,4.5,-0.7,1,12.6,,1995,4,9
4/10/1995,20,33,,0,14.6,0,23,96,10.8,3.4,-4.1,1,12.8,,1995,4,10
4/11/1995,23,48,,0,14.5,0,,,7.9,3.5,-1,1,12.5,,1995,4,11
4/12/1995,12,39,,0,16.2,0,19,81,9.8,1.8,-6.3,1,11.7,,1995,4,12
4/13/1995,20,35,,0.8,13.7,0,,,9.2,4.3,-0.7,1,10.9,,1995,4,13
4/14/1995,24,39,,0,14.6,0,34,81,9.2,3.4,-2.5,1,11,,1995,4,14
4/15/1995,33,33,,0,16.1,0,38,89,6.8,1.9,-3.1,1,10.6,,1995,4,15
4/16/1995,,,,0,17.9,0,,,9.2,0.1,-9.1,1,10.3,,1995,4,16
4/17/1995,,,,0,17.5,0,25,81,9.2,0.5,-8.3,1,10.1,,1995,4,17
4/18/1995,,,,0,14.3,0,23,85,12.2,3.7,-4.8,1,10.1,,1995,4,18
4/19/1995,,,,0,14.9,0,22,84,13.2,3.1,-7,1,10.1,,1995,4,19
4/20/1995,,,,2.8,13.9,0,61,99,7,4.1,1.1,1,10.6,,1995,4,20
4/21/1995,1,33,,3.3,11.7,0,43,100,11.3,6.3,1.3,1,10.8,,1995,4,21
4/22/1995,33,32,,0,11.3,0,22,97,14.9,6.7,-1.5,1,10.7,,1995,4,22
4/23/1995,,,,0,12.9,0,,,16.3,5.1,-6.1,1,11.3,,1995,4,23
4/24/1995,34,37,,4.6,12.1,0,,,9.1,5.9,2.7,1,12.5,,1995,4,24
4/25/1995,1,37,,0,13.5,0,,,10,4.5,-1.1,1,12.6,,1995,4,25
4/26/1995,33,41,,0,13.4,0,47,86,8.8,4.6,0.3,1,12.1,,1995,4,26
4/27/1995,33,39,,0,11.7,0,25,59,12.3,6.3,0.3,1,11.8,,1995,4,27
4/28/1995,34,41,,0,12.1,0,40,73,10,5.9,1.7,1,11.7,,1995,4,28
4/29/1995,34,46,,0,14.7,0,,,6.9,3.3,-0.4,1,11.6,,1995,4,29
4/30/1995,,,,0,14.5,0,32,76,9.7,3.5,-2.7,1,11.2,,1995,4,30
5/1/1995,36,33,,0,14.4,0,43,85,10.4,3.6,-3.3,1,10.8,,1995,5,1
5/2/1995,33,41,,0,12.6,0,45,79,10,5.4,0.7,1,11,,1995,5,2
5/3/1995,34,43,,0,14.4,0,,,8.8,3.6,-1.7,1,11,,1995,5,3
5/4/1995,,,,0,10.6,0,,,13.6,7.4,1.1,1,11.5,,1995,5,4
5/5/1995,33,33,,0,12.8,0,24,96,16.6,5.2,-6.2,1,11.8,,1995,5,5
5/6/1995,34,35,,0,6.9,0,25,63,15.1,11.1,7,1,12.4,,1995,5,6
5/7/1995,34,32,,0,10.4,0,21,75,17.3,7.6,-2.2,1,13.7,,1995,5,7
5/8/1995,,,,0,10.5,0,,,20.2,7.5,-5.2,1,14.8,,1995,5,8
5/9/1995,,,,0,8.5,0,,,22.2,9.5,-3.3,1,16.7,,1995,5,9
5/10/1995,24,32,,0,7.9,0,,,22.4,10.1,-2.3,1,20.5,,1995,5,10
5/11/1995,36,44,,2.6,8.3,0,,,14.4,9.7,4.9,1,27.3,,1995,5,11
5/12/1995,33,46,,0,9.2,0,34,87,16.1,8.8,1.5,1,43.1,,1995,5,12
5/13/1995,,,,0,9.9,0,24,95,20.6,8.1,-4.4,1,62.8,,1995,5,13
5/14/1995,19,41,,0,9.5,0,25,90,18.1,8.5,-1.2,1,62,,1995,5,14
5/15/1995,,,,0.4,7.1,0,,,18.4,10.9,3.3,1,63.3,,1995,5,15
5/16/1995,25,33,,0,8.7,0,,,21.2,9.3,-2.6,1,74.5,,1995,5,16
5/17/1995,,,,1.4,8.6,0,,,16.2,9.4,2.5,1,88.9,,1995,5,17
5/18/1995,22,37,,0,12.6,0,27,81,12,5.4,-1.2,1,91,,1995,5,18
5/19/1995,14,32,,0,13.2,0,23,87,13.4,4.8,-3.9,1,76.1,,1995,5,19
5/20/1995,35,37,,10.8,14.1,0,49,100,7.5,3.9,0.3,1,67.6,,1995,5,20
5/21/1995,36,33,,0.2,12,0,,,13.9,6,-1.9,1,60,,1995,5,21
5/22/1995,,,,0,9.3,0,17,96,20.4,8.7,-3,1,54,,1995,5,22
5/23/1995,35,43,,0,8.7,0,18,90,21.4,9.3,-2.8,1,57.7,,1995,5,23
5/24/1995,33,46,,0,9.4,0,,,13.3,8.6,3.8,1,68.8,,1995,5,24
5/25/1995,36,35,,0,10.5,0,24,81,14.4,7.5,0.6,1,80.7,,1995,5,25
5/26/1995,22,32,,0,9.5,0,,,22,8.5,-5,1,84.9,,1995,5,26
5/27/1995,,,,0,5.8,0,15,79,25.9,12.2,-1.6,1,95.9,,1995,5,27
5/28/1995,,,,0,4,0,,,27.4,14,0.5,1,128,,1995,5,28
5/29/1995,19,33,,0,1.9,0,,,27.8,16.1,4.3,1,183,,1995,5,29
5/30/1995,23,33,,0,4.1,0,,,24.4,13.9,3.3,1,269,,1995,5,30
5/31/1995,,,,0,2.5,0,28,68,21.3,15.5,9.7,1,301,,1995,5,31
6/1/1995,,,,0,2.5,0,,,24.6,15.5,6.4,1,295,,1995,6,1
6/2/1995,20,39,,0,6.2,0,28,88,22.1,11.8,1.4,1,312,,1995,6,2
6/3/1995,,,,0,2.5,0,29,90,24,15.5,7,1,307,,1995,6,3
6/4/1995,25,44,,0,3.8,0,23,97,25.8,14.2,2.6,1,315,,1995,6,4
6/5/1995,,,,5.4,5.1,0,,,19.4,12.9,6.3,1,331,,1995,6,5
6/6/1995,35,41,,1,7.1,0,71,94,12.4,10.9,9.3,1,332,,1995,6,6
6/7/1995,34,44,,0,5.5,0,34,93,19.2,12.5,5.8,1,299,,1995,6,7
6/8/1995,33,44,,0,6,0,21,92,23.1,12,0.8,1,258,,1995,6,8
6/9/1995,,,,0,3.8,0,15,77,26,14.2,2.3,1,244,,1995,6,9
6/10/1995,20,32,,0,3.9,0,15,78,26.6,14.1,1.6,1,242,,1995,6,10
6/11/1995,27,37,,0.2,4.4,0,32,73,21.4,13.6,5.8,1,248,,1995,6,11
6/12/1995,19,35,,0,7.3,0,23,100,20.9,10.7,0.4,1,232,,1995,6,12
6/13/1995,,,,0,7.35,0,,,20.4,10.65,7.8,1,212,,1995,6,13
6/14/1995,,,,0,7.4,0,28,88,19.9,10.6,1.2,1,186,,1995,6,14
6/15/1995,,,,0.4,3.2,0,34,77,20.8,14.8,8.8,1,162,,1995,6,15
6/16/1995,20,39,,0.2,4.25,0,,,21.25,13.75,2.5,1,168,,1995,6,16
6/17/1995,,,,0,5.3,0,29,93,21.7,12.7,3.6,1,172,,1995,6,17
6/18/1995,,,,10,9.3,0,51,100,12.4,8.7,5,1,188,,1995,6,18
6/19/1995,,,,21.8,10,0,81,100,9.4,8,6.6,1,237,,1995,6,19
6/20/1995,,,,7.8,7.9,0,94,100,12.6,10.1,7.5,1,256,,1995,6,20
6/21/1995,,,,1.2,5.9,0,,,16.4,12.1,7.8,1,302,,1995,6,21
6/22/1995,,,,0.2,2.9,0,21,100,25.8,15.1,4.4,1,280,,1995,6,22
6/23/1995,,,,0,2.4,0,26,94,25.8,15.6,5.4,1,276,,1995,6,23
6/24/1995,25,39,,0.4,2.7,0,35,91,22.8,15.3,7.7,1,292,,1995,6,24
6/25/1995,30,39,,0,3.1,0,26,99,23.4,14.9,6.3,1,298,,1995,6,25
6/26/1995,34,50,,0.2,5.8,0,28,93,17.9,12.2,6.4,1,289,,1995,6,26
6/27/1995,,,,0,6.7,0,30,97,21.7,11.3,0.8,1,238,,1995,6,27
6/28/1995,34,43,,0,4.2,0,39,91,21.4,13.8,6.1,1,200,,1995,6,28
6/29/1995,34,46,,0,3.2,0,24,98,26.8,14.8,2.8,1,199,,1995,6,29
6/30/1995,35,44,,0,1.4,0,34,90,25.3,16.6,7.9,1,214,,1995,6,30
7/1/1995,,,,2.6,1.2,0,57,97,22,16.8,11.5,1,239,,1995,7,1
7/2/1995,,,,13.2,3.9,0,79,100,16.1,14.1,12,1,297,,1995,7,2
7/3/1995,,,,13.8,6.2,0,95,100,13.6,11.8,9.9,1,380,,1995,7,3
7/4/1995,,,,2.6,4.4,0,60,100,18.9,13.6,8.3,1,414,,1995,7,4
7/5/1995,,,,6.8,4.7,0,61,100,17.3,13.3,9.2,1,331,,1995,7,5
7/6/1995,,,,0,3,0,26,99,23.4,15,6.5,1,293,,1995,7,6
7/7/1995,,,,0,4.1,0,,,18.6,13.9,9.1,1,260,,1995,7,7
7/8/1995,,,,1.2,2.9,0,44,97,20.5,15.1,9.7,1,244,,1995,7,8
7/9/1995,,,,1,1.7,0,38,100,25.7,16.3,6.9,1,249,,1995,7,9
7/10/1995,31,35,,0.8,2.6,0,33,100,20.5,15.4,10.3,1,275,,1995,7,10
7/11/1995,28,43,,0.4,6.6,0,34,92,18.7,11.4,4,1,290,,1995,7,11
7/12/1995,,,,0.6,4.6,0,46,88,18.9,13.4,7.8,1,234,,1995,7,12
7/13/1995,28,37,,0.2,3.7,0,31,95,23.2,14.3,5.4,1,200,,1995,7,13
7/14/1995,,,,0,1.4,0,32,85,21.8,16.6,11.4,1,200,,1995,7,14
7/15/1995,20,32,,0,4.6,0,25,95,23.5,13.4,3.2,1,199,,1995,7,15
7/16/1995,24,32,,0,3.1,0,28,95,24.9,14.9,4.8,1,188,,1995,7,16
7/17/1995,,,,0,3.3,0,31,94,24.8,14.7,4.6,1,190,,1995,7,17
7/18/1995,34,37,,0.6,1.9,0,42,100,21.2,16.1,10.9,1,198,,1995,7,18
7/19/1995,,,,0,2.2,0,22,97,27.2,15.8,4.3,1,193,,1995,7,19
7/20/1995,,,,6.8,4.2,0,51,100,18.4,13.8,9.2,1,204,,1995,7,20
7/21/1995,,,,2.6,2.5,0,,,23.1,15.5,7.9,1,243,,1995,7,21
7/22/1995,,,,0.8,0,0.4,32,97,25,18.4,11.8,1,222,,1995,7,22
7/23/1995,,,,3.4,2.2,0,56,100,19.9,15.8,11.7,1,233,,1995,7,23
7/24/1995,,,,1.8,3.4,0,48,98,19.2,14.6,9.9,1,236,,1995,7,24
7/25/1995,,,,1,1.8,0,51,94,20.8,16.2,11.6,1,220,,1995,7,25
7/26/1995,,,,1.7,4,0,,,18.75,14,11.1,1,272,,1995,7,26
7/27/1995,30,37,,2.4,6.2,0,40,95,16.7,11.8,6.8,1,322,,1995,7,27
7/28/1995,18,35,,0.2,5.8,0,28,98,23.7,12.2,0.6,1,248,,1995,7,28
7/29/1995,15,32,,10.4,8.2,0,64,100,14,9.8,5.5,1,216,,1995,7,29
7/30/1995,,,,0,5.5,0,36,100,19.7,12.5,5.2,1,199,,1995,7,30
7/31/1995,,,,0,2.7,0,42,74,19.8,15.3,10.8,1,174,,1995,7,31
8/1/1995,35,37,,1.4,4.5,0,45,100,19.3,13.5,7.6,1,179,,1995,8,1
8/2/1995,,,,3.8,6.7,0,31,100,21.3,11.3,1.2,1,181,,1995,8,2
8/3/1995,30,43,,3.685714286,6.6,0,,,20.875,11.4,11.8,1,167,,1995,8,3
8/4/1995,,,,3.571428571,6.5,0,,,20.45,11.5,9.5,1,172,,1995,8,4
8/5/1995,,,,3.457142857,6.4,0,,,20.025,11.6,9.42,1,230,,1995,8,5
8/6/1995,,,,3.342857143,6.3,0,,,19.6,11.7,9.34,1,386,,1995,8,6
8/7/1995,,,,3.228571429,6.2,0,,,19.175,11.8,9.26,1,321,,1995,8,7
8/8/1995,,,,3.114285714,6.1,0,,,18.75,11.9,9.18,1,318,,1995,8,8
8/9/1995,,,,3,6,0,,,18.325,12,9.1,1,286,,1995,8,9
8/10/1995,,,,2.885714286,5.9,0,,,17.9,12.1,9.02,1,239,,1995,8,10
8/11/1995,,,,2.771428571,5.8,0,,,17.475,12.2,8.94,1,229,,1995,8,11
8/12/1995,,,,2.657142857,5.7,0,,,17.05,12.3,8.86,1,228,,1995,8,12
8/13/1995,,,,2.542857143,5.6,0,,,16.625,12.4,8.78,1,213,,1995,8,13
8/14/1995,,,,2.428571429,5.5,0,,,16.2,12.5,8.7,1,191,,1995,8,14
8/15/1995,,,,2.314285714,6.9,0,,,16.3,11.1,5.8,1,185,,1995,8,15
8/16/1995,,,,2.2,8.3,0,48,100,16.4,9.7,2.9,1,165,,1995,8,16
8/17/1995,,,,0.6,7.2,0,43,100,17.2,10.8,4.3,1,148,,1995,8,17
8/18/1995,,,,0,8.2,0,50,100,15.4,9.8,4.1,1,135,,1995,8,18
8/19/1995,,,,0,6,0,49,87,16.9,12,7.1,1,124,,1995,8,19
8/20/1995,,,,0,7.1,0,37,100,20.4,10.9,1.3,1,117,,1995,8,20
8/21/1995,1,39,,1.2,7.2,0,45,100,19.7,10.8,1.8,1,115,,1995,8,21
8/22/1995,,,,0.2,6,0,31,100,21.6,12,2.3,1,125,,1995,8,22
8/23/1995,,,,0,5.6,0,57,98,18.7,12.4,6.1,1,126,,1995,8,23
8/24/1995,,,,1.6,7.3,0,51,100,15.8,10.7,5.6,1,131,,1995,8,24
8/25/1995,,,,0,7.7,0,33,97,18.9,10.3,1.7,1,118,,1995,8,25
8/26/1995,24,43,,0.2,8.7,0,41,100,17.7,9.3,0.9,1,110,,1995,8,26
8/27/1995,,,,0.2,8.2,0,37,100,18.8,9.8,0.8,1,107,,1995,8,27
8/28/1995,,,,0.2,5.9,0,35,100,19.8,12.1,4.3,1,105,,1995,8,28
8/29/1995,,,,4.2,8.2,0,62,100,15.1,9.8,4.4,1,110,,1995,8,29
8/30/1995,,,,0,7,0,34,100,18.5,11,3.5,1,111,,1995,8,30
8/31/1995,,,,0,7,0,29,100,22.4,11,-0.5,1,99.7,,1995,8,31
9/1/1995,32,56,,0,4.4,0,30,98,24.3,13.6,2.9,1,98.7,,1995,9,1
9/2/1995,26,32,,0,4.2,0,22,100,25.9,13.8,1.6,1,102,,1995,9,2
9/3/1995,,,,0,1.7,0,20,97,28,16.3,4.5,1,110,,1995,9,3
9/4/1995,,,,0,2.8,0,21,100,29.1,15.2,1.3,1,115,,1995,9,4
9/5/1995,34,52,,0.6,4.6,0,56,95,20.4,13.4,6.4,1,117,,1995,9,5
9/6/1995,1,33,,0,7.4,0,68,100,15.1,10.6,6,1,158,,1995,9,6
9/7/1995,34,33,,0,5,0,36,100,22.7,13,3.2,1,148,,1995,9,7
9/8/1995,3,33,,0,3.7,0,30,100,25.2,14.3,3.4,1,142,,1995,9,8
9/9/1995,,,,0,3.7,0,30,100,26.5,14.3,2,1,141,,1995,9,9
9/10/1995,,,,0,3.3,0,26,100,27,14.7,2.3,1,137,,1995,9,10
9/11/1995,,,,0,3.6,0,28,95,23.9,14.4,4.9,1,139,,1995,9,11
9/12/1995,25,37,,0,2.2,0,31,84,23.1,15.8,8.4,1,140,,1995,9,12
9/13/1995,20,32,,0,6,0,,,24,12,-0.1,1,137,,1995,9,13
9/14/1995,,,,0,5.6,0,,,25,12.4,-0.2,1,124,,1995,9,14
9/15/1995,35,46,,0,7.1,0,,,16.4,10.9,5.4,1,120,,1995,9,15
9/16/1995,3,46,,0,10.1,0,,,18.6,7.9,-2.8,1,106,,1995,9,16
9/17/1995,,,,0,10.825,0,,,18,7.175,7.8,1,103,,1995,9,17
9/18/1995,,,,0,11.55,0,,,17.4,6.45,3.133333333,1,101,,1995,9,18
9/19/1995,,,,0,12.275,0,,,16.8,5.725,-1.533333333,1,84,,1995,9,19
9/20/1995,,,,0,13,0,17,93,16.2,5,-6.2,1,77.7,,1995,9,20
9/21/1995,,,,0,10.7,0,,,21.2,7.3,-6.7,1,69.3,,1995,9,21
9/22/1995,,,,0,8.5,0,21,84,22.2,9.5,-3.2,1,70.4,,1995,9,22
9/23/1995,,,,0,6.3,0,,,25.6,11.7,-2.3,1,67.8,,1995,9,23
9/24/1995,,,,0,6.7,0,,,25.2,11.3,-2.7,1,71.1,,1995,9,24
9/25/1995,,,,0,7,0,,,24,11,-2,1,69.4,,1995,9,25
9/26/1995,,,,0,7.1,0,28,99,23.5,10.9,-1.8,1,68.1,,1995,9,26
9/27/1995,27,32,,1,7.1,0,40,96,16,10.9,5.7,1,69.1,,1995,9,27
9/28/1995,,,,0.4,6,0,44,99,17.5,12,6.4,1,67,,1995,9,28
9/29/1995,,,,0.2,6.4,0,32,100,17.7,11.6,5.5,1,64.7,,1995,9,29
9/30/1995,,,,10.5,9.5,0,,,13.5,8.5,3.5,1,57,,1995,9,30
10/1/1995,25,32,,0,13.6,0,,,11.4,4.4,-2.6,1,57.5,,1995,10,1
10/2/1995,,,,1.2,13.6,0,46,97,13,4.4,-4.2,1,51.3,,1995,10,2
10/3/1995,,,,1.7,12.3,0,,,9.2,5.7,2.2,1,49.3,,1995,10,3
10/4/1995,,,,0.6,12.8,0,,,10.8,5.2,-0.5,1,47,,1995,10,4
10/5/1995,,,,0.4,12.35,0,,,11.2,5.65,0,1,49.2,,1995,10,5
10/6/1995,,,,0.2,11.9,0,,,11.6,6.1,0.5,1,47,,1995,10,6
10/7/1995,32,32,,0,11.9,0,35,92,13.3,6.1,-1.2,1,45.6,,1995,10,7
10/8/1995,,,,0.2,11.2,0,50,79,10.8,6.8,2.7,1,43.4,,1995,10,8
10/9/1995,21,37,,0,10.9,0,42,77,12.2,7.1,1.9,1,43.1,,1995,10,9
10/10/1995,,,,8.5,12.8,0,58,100,9.2,5.2,1.2,1,44.3,,1995,10,10
10/11/1995,,,,0.2,15.1,0,65,100,8.6,2.9,-2.9,1,43.2,,1995,10,11
10/12/1995,,,,0,14.9,0,37,100,10.4,3.1,-4.2,1,40,,1995,10,12
10/13/1995,24,32,,0,14.9,0,55,94,7.6,3.1,-1.5,1,39.6,,1995,10,13
10/14/1995,,,,8,12.8,0,75,100,8,5.2,2.3,1,37,,1995,10,14
10/15/1995,,,,14.5,14.1,0,97,100,4.9,3.9,2.8,1,40,,1995,10,15
10/16/1995,1,32,,4.6,16.1,0,89,100,5.3,1.9,-1.6,1,54.4,,1995,10,16
10/17/1995,,,,1.6,15.3,0,76,100,7.5,2.7,-2.1,1,55.3,,1995,10,17
10/18/1995,20,37,,3.7,14.9,0,47,100,7.7,3.1,-1.5,1,49.7,,1995,10,18
10/19/1995,,,,0,14.2,0,31,99,11.3,3.8,-3.8,1,46.9,,1995,10,19
